record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,units_sold
67768,31/10/11,9442,216425,132.525,132.525,0,0,28
67769,31/10/11,9442,216233,134.6625,134.6625,0,0,49
67770,31/10/11,9442,217390,169.575,169.575,0,0,62
67773,31/10/11,9442,219009,210.1875,234.4125,0,0,32
67774,31/10/11,9442,219029,327.0375,327.0375,0,0,31
67775,31/10/11,9442,222087,228.7125,228.7125,0,0,58
67778,31/10/11,9442,222765,234.4125,234.4125,0,0,30
67779,31/10/11,9442,223245,227.2875,227.2875,0,0,22
67783,31/10/11,9442,547934,127.5375,175.9875,0,0,43
67784,31/10/11,9430,216418,105.45,105.45,0,0,93
67785,31/10/11,9430,216419,104.7375,104.7375,0,0,52
67786,31/10/11,9430,300021,106.1625,106.1625,0,0,23
67788,31/10/11,9430,216425,134.6625,134.6625,0,0,20
67789,31/10/11,9430,216233,133.95,133.95,0,0,34
67790,31/10/11,9430,217390,168.15,168.15,0,0,41
67791,31/10/11,9430,219009,205.2,205.2,0,0,65
67792,31/10/11,9430,219029,327.0375,327.0375,0,0,36
67793,31/10/11,9430,222087,234.4125,234.4125,0,0,48
67796,31/10/11,9430,222765,234.4125,234.4125,0,0,38
67797,31/10/11,9430,223245,227.2875,227.2875,0,0,40
67798,31/10/11,9430,223153,177.4125,236.55,0,0,59
67800,31/10/11,9430,245387,498.0375,498.0375,0,0,17
67801,31/10/11,9430,245338,498.0375,498.0375,0,0,18
67802,31/10/11,9430,547934,130.3875,177.4125,0,0,24
67803,31/10/11,9430,679023,213.0375,213.0375,0,0,7
67806,31/10/11,9439,216418,69.1125,69.1125,0,0,7
67807,31/10/11,9439,216419,69.825,69.825,0,0,24
67808,31/10/11,9439,216425,128.25,128.25,0,0,6
67809,31/10/11,9439,216233,128.9625,128.9625,0,0,25
67814,31/10/11,9439,219009,227.2875,227.2875,0,0,26
67815,31/10/11,9439,219029,295.6875,295.6875,0,0,9
67817,31/10/11,9439,222765,205.2,205.2,0,0,17
67818,31/10/11,9439,223245,205.9125,205.9125,0,0,34
67819,31/10/11,9439,223153,212.325,212.325,0,0,30
67822,31/10/11,9425,216418,66.2625,66.2625,0,0,73
67823,31/10/11,9425,216419,69.825,69.825,0,0,44
67824,31/10/11,9425,216425,128.9625,128.9625,0,0,13
67826,31/10/11,9425,217390,150.3375,170.2875,0,0,17
67828,31/10/11,9425,219009,227.2875,227.2875,0,0,33
67829,31/10/11,9425,219029,284.2875,284.2875,0,0,18
67830,31/10/11,9425,222087,216.6,216.6,0,0,34
67831,31/10/11,9425,320485,205.9125,205.9125,0,0,18
67832,31/10/11,9425,378934,205.9125,205.9125,0,0,17
67833,31/10/11,9425,222765,205.2,205.2,0,0,30
67834,31/10/11,9425,223245,205.9125,205.9125,0,0,30
67835,31/10/11,9425,223153,212.325,212.325,0,0,17
67838,31/10/11,9425,245338,469.5375,469.5375,0,0,11
67840,31/10/11,9425,679023,198.075,198.075,0,0,10
67842,31/10/11,9432,216418,67.6875,67.6875,0,0,52
67843,31/10/11,9432,216419,68.4,68.4,0,0,66
67844,31/10/11,9432,300021,70.5375,70.5375,0,0,13
67845,31/10/11,9432,300291,69.825,111.15,1,0,11
67847,31/10/11,9432,216425,131.1,131.1,0,0,27
67848,31/10/11,9432,216233,131.1,131.1,0,0,41
67849,31/10/11,9432,217390,162.45,162.45,0,0,22
67850,31/10/11,9432,217217,230.1375,230.1375,0,0,32
67852,31/10/11,9432,219844,237.975,237.975,0,0,14
67853,31/10/11,9432,219009,227.2875,227.2875,0,0,46
67854,31/10/11,9432,219029,295.6875,295.6875,0,0,19
67855,31/10/11,9432,222087,223.725,223.725,0,0,41
67857,31/10/11,9432,378934,205.9125,205.9125,0,0,18
67858,31/10/11,9432,222765,205.2,205.2,0,0,53
67859,31/10/11,9432,223245,205.9125,205.9125,0,0,55
67860,31/10/11,9432,223153,212.325,212.325,0,0,44
67862,31/10/11,9432,245387,469.5375,469.5375,0,1,14
67863,31/10/11,9432,245338,469.5375,469.5375,0,1,19
67866,31/10/11,9436,216418,87.6375,87.6375,0,0,23
67871,31/10/11,9436,216233,128.9625,128.9625,0,0,41
67872,31/10/11,9436,217390,162.45,162.45,0,0,16
67873,31/10/11,9436,217217,230.85,230.85,0,0,10
67874,31/10/11,9436,217777,222.3,222.3,0,0,31
67875,31/10/11,9436,219844,234.4125,234.4125,0,0,19
67876,31/10/11,9436,219009,227.2875,227.2875,0,0,20
67877,31/10/11,9436,219029,312.7875,312.7875,0,0,13
67878,31/10/11,9436,222087,220.1625,220.1625,0,0,18
67879,31/10/11,9436,222765,240.825,240.825,0,0,12
67880,31/10/11,9436,223245,227.2875,227.2875,0,0,21
67884,31/10/11,9436,245338,469.5375,469.5375,0,0,7
67885,31/10/11,9456,216418,69.825,69.825,0,0,43
67886,31/10/11,9456,216419,67.6875,67.6875,0,0,27
67887,31/10/11,9456,300021,70.5375,70.5375,0,0,14
67888,31/10/11,9456,216425,131.1,131.1,0,0,22
67889,31/10/11,9456,216233,131.8125,131.8125,0,0,22
67890,31/10/11,9456,217390,168.8625,168.8625,0,0,16
67891,31/10/11,9456,217217,235.125,235.125,0,0,12
67892,31/10/11,9456,219844,237.975,237.975,0,0,13
67893,31/10/11,9456,219009,227.2875,227.2875,0,0,47
67894,31/10/11,9456,219029,295.6875,295.6875,0,0,20
67895,31/10/11,9456,222087,227.2875,227.2875,0,0,27
67896,31/10/11,9456,320485,205.9125,205.9125,0,0,25
67899,31/10/11,9456,223245,205.9125,205.9125,0,0,41
67900,31/10/11,9456,223153,212.325,212.325,0,0,40
67903,31/10/11,9456,245338,469.5375,469.5375,0,0,9
67905,31/10/11,9479,216418,88.35,88.35,0,0,53
67906,31/10/11,9479,216419,85.5,85.5,0,0,79
67909,31/10/11,9479,216425,131.1,131.1,0,0,21
67910,31/10/11,9479,216233,131.1,131.1,0,0,20
67911,31/10/11,9479,217390,167.4375,167.4375,0,0,44
67912,31/10/11,9479,217217,228,228,0,0,15
67913,31/10/11,9479,217777,237.975,237.975,0,0,18
67914,31/10/11,9479,219844,230.1375,230.1375,0,0,50
67915,31/10/11,9479,219009,227.2875,227.2875,0,0,35
67916,31/10/11,9479,219029,312.7875,312.7875,0,0,28
67917,31/10/11,9479,222087,234.4125,234.4125,0,0,21
67918,31/10/11,9479,320485,205.9125,205.9125,0,0,43
67919,31/10/11,9479,378934,205.9125,205.9125,0,0,44
67920,31/10/11,9479,222765,240.825,240.825,0,0,46
67921,31/10/11,9479,223245,227.2875,227.2875,0,0,21
67922,31/10/11,9479,223153,227.2875,227.2875,0,0,43
67924,31/10/11,9479,245387,469.5375,469.5375,0,0,15
67925,31/10/11,9479,245338,469.5375,469.5375,0,0,9
67926,31/10/11,9479,547934,128.9625,170.2875,0,1,42
67927,31/10/11,9481,216418,104.025,103.3125,0,1,120
67928,31/10/11,9481,216419,103.3125,88.35,0,1,123
67929,31/10/11,9481,300021,105.45,105.45,0,0,60
67931,31/10/11,9481,216425,131.1,131.1,0,0,56
67932,31/10/11,9481,216233,134.6625,134.6625,0,0,74
67933,31/10/11,9481,217390,169.575,169.575,0,0,117
67936,31/10/11,9481,219844,346.275,346.275,0,0,20
67937,31/10/11,9481,219009,234.4125,234.4125,0,0,54
67938,31/10/11,9481,219029,327.0375,327.0375,0,0,55
67939,31/10/11,9481,222087,223.0125,223.0125,0,0,74
67942,31/10/11,9481,222765,234.4125,234.4125,0,0,45
67943,31/10/11,9481,223245,227.2875,227.2875,0,0,41
67947,31/10/11,9481,245338,498.0375,498.0375,0,0,9
67950,31/10/11,9490,216418,86.925,86.925,0,0,79
67951,31/10/11,9490,216419,86.925,86.925,0,0,42
67952,31/10/11,9490,300021,87.6375,87.6375,0,0,16
67954,31/10/11,9490,216425,134.6625,134.6625,0,0,7
67955,31/10/11,9490,216233,128.9625,128.9625,0,0,29
67956,31/10/11,9490,217390,161.025,161.025,0,0,20
67959,31/10/11,9490,219009,227.2875,227.2875,0,0,30
67960,31/10/11,9490,219029,312.7875,312.7875,0,0,16
67961,31/10/11,9490,222087,234.4125,234.4125,0,0,21
67962,31/10/11,9490,320485,205.9125,205.9125,0,0,26
67963,31/10/11,9490,378934,205.9125,205.9125,0,0,28
67964,31/10/11,9490,222765,240.825,240.825,0,0,40
67965,31/10/11,9490,223245,227.2875,227.2875,0,0,16
67969,31/10/11,9490,245338,469.5375,469.5375,0,0,13
67971,31/10/11,9498,216418,84.7875,84.7875,0,0,26
67972,31/10/11,9498,216419,86.2125,86.2125,0,0,27
67974,31/10/11,9498,300291,65.55,108.3,0,0,44
67975,31/10/11,9498,216425,131.1,131.1,0,0,29
67976,31/10/11,9498,216233,128.9625,128.9625,0,0,43
67977,31/10/11,9498,217390,164.5875,164.5875,0,0,31
67980,31/10/11,9498,219009,203.0625,203.0625,0,0,62
67981,31/10/11,9498,219029,312.7875,312.7875,0,0,23
67982,31/10/11,9498,222087,230.85,230.85,0,0,47
67984,31/10/11,9498,222765,240.825,240.825,0,0,16
67985,31/10/11,9498,223245,227.2875,227.2875,0,0,53
67986,31/10/11,9498,223153,227.2875,227.2875,0,0,27
67988,31/10/11,9498,245338,469.5375,469.5375,0,0,25
67991,31/10/11,9532,216418,86.925,86.925,0,0,46
67992,31/10/11,9532,216419,85.5,85.5,0,0,55
67993,31/10/11,9532,300021,86.925,86.925,0,0,31
67995,31/10/11,9532,216425,131.1,131.1,0,0,37
67996,31/10/11,9532,216233,131.8125,131.8125,0,0,36
67997,31/10/11,9532,217390,167.4375,167.4375,0,0,55
67998,31/10/11,9532,217217,235.125,235.125,0,0,38
67999,31/10/11,9532,217777,235.8375,235.8375,0,0,53
68000,31/10/11,9532,219844,234.4125,234.4125,0,0,31
68001,31/10/11,9532,219009,227.2875,227.2875,0,0,60
68002,31/10/11,9532,219029,302.8125,302.8125,0,0,25
68003,31/10/11,9532,222087,234.4125,234.4125,0,0,55
68004,31/10/11,9532,320485,205.9125,205.9125,0,0,19
68006,31/10/11,9532,222765,240.825,240.825,0,0,32
68007,31/10/11,9532,223245,227.2875,227.2875,0,0,22
68008,31/10/11,9532,223153,227.2875,227.2875,0,0,17
68009,31/10/11,9532,398721,469.5375,469.5375,0,0,10
68010,31/10/11,9532,245387,469.5375,469.5375,0,0,30
68011,31/10/11,9532,245338,469.5375,469.5375,0,0,14
68013,31/10/11,9578,216418,104.7375,104.7375,0,1,53
68014,31/10/11,9578,216419,104.025,104.025,0,0,35
68017,31/10/11,9578,216425,133.2375,133.2375,0,0,16
68018,31/10/11,9578,216233,132.525,132.525,0,0,38
68019,31/10/11,9578,217390,168.15,168.15,0,0,29
68021,31/10/11,9578,219009,210.1875,210.1875,0,0,40
68022,31/10/11,9578,219029,327.0375,327.0375,0,0,17
68023,31/10/11,9578,222087,234.4125,234.4125,0,0,25
68026,31/10/11,9578,222765,234.4125,234.4125,0,0,40
68030,31/10/11,9578,245338,498.0375,498.0375,0,1,10
68033,31/10/11,9672,216418,105.45,105.45,0,0,91
68034,31/10/11,9672,216419,106.875,106.875,0,0,48
68035,31/10/11,9672,300021,104.025,104.025,0,0,33
68037,31/10/11,9672,216425,134.6625,134.6625,0,0,36
68038,31/10/11,9672,216233,134.6625,134.6625,0,0,55
68039,31/10/11,9672,217390,169.575,169.575,0,0,58
68043,31/10/11,9672,219009,197.3625,228.7125,0,0,49
68044,31/10/11,9672,219029,327.0375,327.0375,0,0,59
68045,31/10/11,9672,222087,226.575,226.575,0,0,42
68046,31/10/11,9672,222765,234.4125,234.4125,0,0,47
68047,31/10/11,9672,223245,213.75,213.75,0,0,26
68048,31/10/11,9672,223153,178.125,228,0,0,74
68051,31/10/11,9672,245338,498.0375,498.0375,0,1,19
68053,31/10/11,9611,216418,104.7375,104.7375,0,0,192
68054,31/10/11,9611,216419,104.025,104.025,0,0,129
68055,31/10/11,9611,300021,104.025,104.025,0,0,78
68058,31/10/11,9611,216425,133.95,133.95,0,0,45
68059,31/10/11,9611,216233,134.6625,134.6625,0,0,43
68060,31/10/11,9611,217390,169.575,169.575,0,0,103
68062,31/10/11,9611,219009,207.3375,207.3375,0,0,125
68063,31/10/11,9611,219029,327.0375,327.0375,0,0,40
68064,31/10/11,9611,222087,234.4125,234.4125,0,0,76
68065,31/10/11,9611,320485,205.9125,205.9125,0,0,31
68066,31/10/11,9611,378934,205.9125,205.9125,0,1,33
68068,31/10/11,9611,222765,234.4125,234.4125,0,0,77
68069,31/10/11,9611,223245,227.2875,227.2875,0,0,58
68070,31/10/11,9611,223153,177.4125,228,0,0,68
68071,31/10/11,9611,398721,498.0375,498.0375,0,1,8
68072,31/10/11,9611,245387,498.0375,498.0375,0,0,21
68073,31/10/11,9611,245338,498.0375,498.0375,0,0,47
68074,31/10/11,9611,600934,454.575,454.575,0,0,11
68075,31/10/11,9611,547934,127.5375,177.4125,0,0,31
68078,31/10/11,9613,216418,104.025,104.025,0,1,201
68079,31/10/11,9613,216419,105.45,106.1625,0,1,198
68080,31/10/11,9613,300021,104.025,119.7,0,1,101
68081,31/10/11,9613,300291,110.4375,110.4375,0,0,7
68083,31/10/11,9613,216425,134.6625,134.6625,0,0,56
68084,31/10/11,9613,216233,133.95,133.95,0,0,69
68085,31/10/11,9613,217390,168.15,168.15,0,0,68
68089,31/10/11,9613,219009,210.1875,210.1875,0,0,113
68090,31/10/11,9613,219029,327.0375,327.0375,0,0,58
68091,31/10/11,9613,222087,228.7125,228.7125,0,0,61
68092,31/10/11,9613,320485,205.9125,205.9125,0,0,21
68093,31/10/11,9613,378934,205.9125,205.9125,0,0,23
68095,31/10/11,9613,222765,233.7,233.7,0,0,97
68096,31/10/11,9613,223245,219.45,219.45,0,0,46
68097,31/10/11,9613,223153,177.4125,228,0,0,97
68098,31/10/11,9613,398721,498.0375,498.0375,0,0,18
68099,31/10/11,9613,245387,498.0375,498.0375,0,0,18
68100,31/10/11,9613,245338,498.0375,498.0375,0,0,40
68102,31/10/11,9613,547934,127.5375,175.9875,0,0,21
68106,31/10/11,9632,216418,66.975,66.975,0,0,32
68107,31/10/11,9632,216419,69.1125,69.1125,0,0,29
68108,31/10/11,9632,300021,69.1125,69.1125,0,0,24
68109,31/10/11,9632,300291,71.25,111.8625,1,0,7
68110,31/10/11,9632,216425,132.525,132.525,0,0,16
68111,31/10/11,9632,216233,131.1,131.1,0,0,36
68112,31/10/11,9632,217390,161.7375,161.7375,0,0,24
68115,31/10/11,9632,219009,227.2875,227.2875,0,0,45
68116,31/10/11,9632,219029,295.6875,295.6875,0,0,29
68117,31/10/11,9632,222087,227.2875,227.2875,0,0,23
68118,31/10/11,9632,320485,205.9125,205.9125,0,0,6
68119,31/10/11,9632,222765,205.2,205.2,0,0,42
68121,31/10/11,9632,223153,212.325,212.325,0,0,40
68124,31/10/11,9632,245338,469.5375,469.5375,0,0,15
68126,31/10/11,9680,216418,69.825,69.825,0,0,30
68127,31/10/11,9680,216419,69.825,69.825,0,0,39
68129,31/10/11,9680,216425,132.525,132.525,0,0,22
68130,31/10/11,9680,216233,128.25,128.25,0,0,17
68131,31/10/11,9680,217390,170.2875,170.2875,0,0,13
68134,31/10/11,9680,219009,227.2875,227.2875,0,0,10
68135,31/10/11,9680,219029,295.6875,295.6875,0,0,23
68136,31/10/11,9680,222087,188.1,208.7625,0,1,21
68139,31/10/11,9680,222765,205.2,205.2,0,0,21
68140,31/10/11,9680,223245,205.9125,205.9125,0,0,36
68141,31/10/11,9680,223153,212.325,212.325,0,0,32
68143,31/10/11,9680,245387,469.5375,469.5375,0,0,1
68144,31/10/11,9680,245338,469.5375,469.5375,0,0,4
68145,31/10/11,9700,216418,106.875,106.875,0,0,4
68148,31/10/11,9700,216233,134.6625,134.6625,0,0,4
68150,31/10/11,9700,219009,210.1875,210.1875,0,0,5
68152,31/10/11,9700,222087,234.4125,234.4125,0,0,15
68154,31/10/11,9700,223245,227.2875,227.2875,0,0,29
68158,31/10/11,9713,216418,103.3125,112.575,0,1,146
68159,31/10/11,9713,216419,103.3125,110.4375,0,1,131
68160,31/10/11,9713,300021,103.3125,99.0375,0,1,37
68161,31/10/11,9713,216425,133.2375,133.2375,0,0,44
68162,31/10/11,9713,216233,133.95,133.95,0,0,28
68163,31/10/11,9713,217390,168.15,168.15,0,0,75
68167,31/10/11,9713,219009,210.1875,234.4125,0,0,56
68168,31/10/11,9713,219029,327.0375,327.0375,0,0,36
68169,31/10/11,9713,222087,234.4125,234.4125,0,0,30
68170,31/10/11,9713,320485,205.9125,205.9125,0,0,14
68171,31/10/11,9713,378934,205.9125,205.9125,0,0,4
68172,31/10/11,9713,222765,234.4125,234.4125,0,0,39
68173,31/10/11,9713,223245,227.2875,227.2875,0,0,31
68175,31/10/11,9713,398721,498.0375,498.0375,0,0,4
68176,31/10/11,9713,245387,498.0375,498.0375,0,0,11
68177,31/10/11,9713,245338,498.0375,498.0375,0,0,17
68180,31/10/11,9731,216418,106.1625,106.1625,0,0,41
68181,31/10/11,9731,216419,104.7375,104.7375,0,0,45
68184,31/10/11,9731,216425,134.6625,134.6625,0,0,22
68185,31/10/11,9731,216233,133.2375,133.2375,0,0,36
68188,31/10/11,9731,219009,210.1875,210.1875,0,0,52
68189,31/10/11,9731,219029,327.0375,327.0375,0,0,20
68190,31/10/11,9731,222087,234.4125,234.4125,0,0,41
68193,31/10/11,9731,222765,234.4125,234.4125,0,0,25
68194,31/10/11,9731,223245,227.2875,227.2875,0,0,12
68195,31/10/11,9731,223153,177.4125,227.2875,0,0,10
68198,31/10/11,9731,245338,498.0375,498.0375,0,0,10
68201,31/10/11,9745,216418,104.7375,99.0375,0,1,154
68202,31/10/11,9745,216419,104.7375,98.325,0,1,134
68203,31/10/11,9745,300021,105.45,105.45,0,0,48
68205,31/10/11,9745,216425,133.95,133.95,0,0,42
68206,31/10/11,9745,216233,133.95,133.95,0,0,56
68207,31/10/11,9745,217390,169.575,169.575,0,0,92
68210,31/10/11,9745,219009,210.1875,210.1875,0,0,69
68211,31/10/11,9745,219029,327.0375,327.0375,0,0,40
68212,31/10/11,9745,222087,234.4125,234.4125,0,0,49
68213,31/10/11,9745,320485,205.9125,205.9125,0,1,23
68215,31/10/11,9745,222765,234.4125,234.4125,0,0,56
68216,31/10/11,9745,223245,227.2875,227.2875,0,0,24
68217,31/10/11,9745,223153,177.4125,228,0,0,65
68219,31/10/11,9745,245387,498.0375,498.0375,0,1,17
68220,31/10/11,9745,245338,498.0375,498.0375,0,0,29
68222,31/10/11,9745,547934,127.5375,177.4125,0,0,37
68223,31/10/11,9770,216418,68.4,68.4,0,0,35
68228,31/10/11,9770,216233,129.675,129.675,0,0,25
68229,31/10/11,9770,217390,166.0125,166.0125,0,0,12
68232,31/10/11,9770,219844,234.4125,234.4125,0,0,19
68233,31/10/11,9770,219009,227.2875,227.2875,0,0,61
68234,31/10/11,9770,219029,295.6875,295.6875,0,0,15
68235,31/10/11,9770,222087,221.5875,221.5875,0,0,14
68236,31/10/11,9770,320485,205.9125,205.9125,0,0,9
68238,31/10/11,9770,222765,205.2,205.2,0,0,20
68240,31/10/11,9770,223153,212.325,212.325,0,0,39
68242,31/10/11,9770,245387,469.5375,469.5375,0,0,23
68245,31/10/11,9789,216418,88.35,88.35,0,0,40
68246,31/10/11,9789,216419,89.0625,89.0625,0,0,32
68249,31/10/11,9789,216233,128.25,128.25,0,0,29
68250,31/10/11,9789,217390,170.2875,170.2875,0,0,19
68252,31/10/11,9789,219009,227.2875,227.2875,0,0,45
68253,31/10/11,9789,219029,312.7875,312.7875,0,0,24
68254,31/10/11,9789,222087,234.4125,234.4125,0,0,27
68255,31/10/11,9789,320485,205.9125,205.9125,0,0,30
68256,31/10/11,9789,378934,205.9125,205.9125,0,0,31
68257,31/10/11,9789,222765,240.825,240.825,0,0,22
68258,31/10/11,9789,223245,227.2875,227.2875,0,0,21
68259,31/10/11,9789,223153,227.2875,227.2875,0,0,14
68261,31/10/11,9789,245387,469.5375,469.5375,0,0,11
68262,31/10/11,9789,245338,469.5375,469.5375,0,0,10
68264,31/10/11,9789,547934,127.5375,158.8875,0,0,23
68265,31/10/11,9813,216418,86.2125,86.2125,0,0,26
68266,31/10/11,9813,216419,86.925,86.925,0,0,14
68270,31/10/11,9813,216425,129.675,129.675,0,0,20
68271,31/10/11,9813,216233,128.9625,128.9625,0,0,50
68272,31/10/11,9813,217390,162.45,162.45,0,0,29
68273,31/10/11,9813,217217,225.8625,225.8625,0,0,26
68274,31/10/11,9813,217777,230.1375,230.1375,0,0,8
68275,31/10/11,9813,219844,237.2625,237.2625,0,0,5
68276,31/10/11,9813,219009,218.025,218.025,0,0,37
68277,31/10/11,9813,219029,312.7875,312.7875,0,0,28
68278,31/10/11,9813,222087,183.1125,223.725,0,1,53
68281,31/10/11,9813,222765,240.825,240.825,0,0,28
68282,31/10/11,9813,223245,227.2875,227.2875,0,0,25
68283,31/10/11,9813,223153,227.2875,227.2875,0,0,11
68286,31/10/11,9823,216418,105.45,105.45,0,0,183
68287,31/10/11,9823,216419,106.1625,106.1625,0,0,92
68288,31/10/11,9823,300021,104.025,104.025,0,0,87
68289,31/10/11,9823,300291,111.8625,111.8625,0,0,37
68290,31/10/11,9823,327492,109.725,109.725,0,0,17
68291,31/10/11,9823,216425,134.6625,134.6625,0,0,58
68292,31/10/11,9823,216233,133.95,133.95,0,0,96
68293,31/10/11,9823,217390,168.15,168.15,0,0,132
68295,31/10/11,9823,217777,284.2875,284.2875,0,0,8
68296,31/10/11,9823,219844,351.975,351.975,0,0,11
68297,31/10/11,9823,219009,209.475,209.475,0,0,169
68298,31/10/11,9823,219029,327.0375,327.0375,0,0,103
68299,31/10/11,9823,222087,231.5625,231.5625,0,0,135
68300,31/10/11,9823,320485,205.9125,205.9125,0,0,51
68301,31/10/11,9823,378934,205.9125,205.9125,0,0,28
68304,31/10/11,9823,222765,234.4125,234.4125,0,0,58
68305,31/10/11,9823,223245,227.2875,227.2875,0,0,55
68306,31/10/11,9823,223153,177.4125,236.55,0,0,59
68308,31/10/11,9823,245387,498.0375,498.0375,0,0,28
68309,31/10/11,9823,245338,498.0375,498.0375,0,0,37
68310,31/10/11,9823,600934,454.575,454.575,0,0,16
68311,31/10/11,9823,547934,129.675,177.4125,0,0,70
68312,31/10/11,9823,673209,355.5375,355.5375,0,0,24
68314,31/10/11,9837,216418,106.1625,106.1625,0,0,52
68315,31/10/11,9837,216419,106.1625,106.1625,0,0,32
68316,31/10/11,9837,300021,106.1625,106.1625,0,0,37
68318,31/10/11,9837,216425,133.95,133.95,0,0,32
68319,31/10/11,9837,216233,133.95,133.95,0,0,43
68320,31/10/11,9837,217390,166.725,166.725,0,0,56
68321,31/10/11,9837,217217,346.275,346.275,0,0,19
68324,31/10/11,9837,219009,210.1875,210.1875,0,0,30
68325,31/10/11,9837,219029,327.0375,327.0375,0,0,43
68326,31/10/11,9837,222087,234.4125,234.4125,0,0,26
68327,31/10/11,9837,222765,230.1375,230.1375,0,0,88
68328,31/10/11,9837,223245,212.325,212.325,0,0,21
68329,31/10/11,9837,223153,177.4125,227.2875,0,0,36
68331,31/10/11,9837,245387,498.0375,498.0375,0,0,28
68332,31/10/11,9837,245338,498.0375,498.0375,0,0,16
68333,31/10/11,9809,216418,104.7375,104.025,0,1,92
68334,31/10/11,9809,216419,103.3125,101.8875,0,1,68
68335,31/10/11,9809,300021,104.025,104.025,0,0,35
68336,31/10/11,9809,216425,132.525,132.525,0,0,33
68337,31/10/11,9809,216233,132.525,132.525,0,0,25
68338,31/10/11,9809,217390,167.4375,167.4375,0,0,47
68342,31/10/11,9809,219009,210.1875,210.1875,0,0,44
68343,31/10/11,9809,219029,327.0375,327.0375,0,0,48
68344,31/10/11,9809,222087,228.7125,228.7125,0,0,27
68345,31/10/11,9809,222765,234.4125,234.4125,0,0,59
68346,31/10/11,9809,223245,227.2875,227.2875,0,0,32
68350,31/10/11,9809,245338,498.0375,498.0375,0,0,19
68351,31/10/11,9809,547934,127.5375,177.4125,0,0,6
68353,31/10/11,9845,216418,104.025,104.025,0,0,180
68354,31/10/11,9845,216419,104.025,104.025,0,0,140
68355,31/10/11,9845,300021,104.025,104.025,0,0,123
68358,31/10/11,9845,216425,132.525,132.525,0,0,73
68359,31/10/11,9845,216233,133.2375,133.2375,0,0,103
68360,31/10/11,9845,217390,169.575,169.575,0,0,101
68361,31/10/11,9845,217217,348.4125,348.4125,0,0,8
68364,31/10/11,9845,219009,205.2,205.2,0,0,155
68365,31/10/11,9845,219029,327.0375,327.0375,0,0,76
68366,31/10/11,9845,222087,233.7,233.7,0,0,111
68367,31/10/11,9845,320485,205.9125,205.9125,0,0,41
68371,31/10/11,9845,222765,234.4125,234.4125,0,0,52
68372,31/10/11,9845,223245,227.2875,227.2875,0,0,95
68373,31/10/11,9845,223153,177.4125,236.55,0,0,104
68375,31/10/11,9845,245387,498.0375,498.0375,0,0,18
68376,31/10/11,9845,245338,498.0375,498.0375,0,0,31
68377,31/10/11,9845,547934,127.5375,176.7,0,0,38
68380,31/10/11,9872,216418,69.1125,69.1125,0,0,107
68381,31/10/11,9872,216419,67.6875,67.6875,0,0,59
68382,31/10/11,9872,300021,69.825,69.825,0,0,23
68383,31/10/11,9872,216425,133.95,133.95,0,0,20
68384,31/10/11,9872,216233,133.2375,133.2375,0,0,35
68385,31/10/11,9872,217390,168.15,168.15,0,0,40
68386,31/10/11,9872,217217,233.7,233.7,0,0,30
68387,31/10/11,9872,217777,235.125,235.125,0,0,25
68388,31/10/11,9872,219844,236.55,236.55,0,0,40
68389,31/10/11,9872,219009,227.2875,227.2875,0,0,77
68390,31/10/11,9872,219029,285,285,0,0,42
68391,31/10/11,9872,222087,223.725,198.7875,0,1,63
68392,31/10/11,9872,320485,205.9125,205.9125,0,0,54
68393,31/10/11,9872,378934,205.9125,205.9125,0,0,48
68395,31/10/11,9872,222765,205.2,205.2,0,0,52
68396,31/10/11,9872,223245,205.9125,205.9125,0,0,71
68397,31/10/11,9872,223153,212.325,212.325,0,0,66
68399,31/10/11,9872,245387,469.5375,469.5375,0,0,20
68400,31/10/11,9872,245338,469.5375,469.5375,0,0,33
68401,31/10/11,9872,600934,462.4125,462.4125,0,0,11
68403,31/10/11,9876,216418,68.4,68.4,0,0,45
68407,31/10/11,9876,216233,129.675,129.675,0,0,31
68408,31/10/11,9876,217390,165.3,165.3,0,0,14
68409,31/10/11,9876,217217,237.2625,237.2625,0,0,7
68410,31/10/11,9876,217777,237.975,237.975,0,0,8
68411,31/10/11,9876,219009,227.2875,227.2875,0,0,56
68412,31/10/11,9876,219029,295.6875,295.6875,0,0,38
68413,31/10/11,9876,222087,227.2875,227.2875,0,0,22
68414,31/10/11,9876,320485,205.9125,205.9125,0,0,5
68415,31/10/11,9876,222765,205.2,205.2,0,0,17
68416,31/10/11,9876,223245,200.925,200.925,0,0,56
68417,31/10/11,9876,223153,212.325,212.325,0,0,50
68420,31/10/11,9876,245338,469.5375,469.5375,0,0,14
68422,31/10/11,9879,216418,86.925,86.925,0,1,34
68423,31/10/11,9879,216419,86.925,86.2125,0,1,69
68425,31/10/11,9879,216425,129.675,129.675,0,0,12
68426,31/10/11,9879,216233,128.25,128.25,0,0,29
68427,31/10/11,9879,217390,166.725,166.725,0,0,7
68429,31/10/11,9879,217777,230.1375,230.1375,0,0,35
68431,31/10/11,9879,219009,227.2875,227.2875,0,0,24
68432,31/10/11,9879,219029,312.7875,312.7875,0,0,22
68433,31/10/11,9879,222087,228.7125,228.7125,0,0,15
68435,31/10/11,9879,222765,240.825,240.825,0,0,15
68436,31/10/11,9879,223245,227.2875,227.2875,0,0,24
68437,31/10/11,9879,223153,227.2875,227.2875,0,0,6
68440,31/10/11,9880,216418,85.5,85.5,0,0,50
